cds-pgaptmp_003271	42.3708822042814	-0.115840381120636	0.209115402519924	0.344552883078158	0.532653899202641	39.4761564291133	41.5368344734927	33.4126251711438	54.3117331719718	35.9546705626187	49.5332734173479	1	3286724	3287809	+	CDS	WP_012068535.1	-	tartrate dehydrogenase
cds-pgaptmp_003502	1.04441482441263	-0.0247688991914152	0.238209223539857	0.299599567238634	NA	0	0	0.835315629278594	5.43117331719719	0	0	1	3540434	3540571	-	CDS	YP_005225954.1	-	hypothetical protein
cds-pgaptmp_003738	84.9625609205513	0.0552350702338888	0.164424582961827	0.645228644261573	0.789351228427122	80.0192360049595	88.2657732561721	95.2259817377597	81.4675997579578	86.2912093502848	78.5055654161741	1	3775267	3775872	-	CDS	YP_005225724.1	-	glutathione S-transferase
cds-pgaptmp_004074	9.37748880167144	-0.0885521362871667	0.243085416626582	0.283115922457229	NA	10.6692314673279	5.19210430918659	5.84720940495016	11.9485812978338	12.3273156214693	10.2804907092609	1	4107358	4107999	-	CDS	YP_005225384.1	-	hydrolase
cds-pgaptmp_004197	16.2775991711961	0.00135003650184995	0.214575804944229	0.989993092846225	NA	9.60230832059514	15.5763129275598	23.3888376198006	21.7246932687887	13.3545919232584	14.0188509671739	1	4234383	4234973	-	CDS	YP_005225259.1	eamB	cysteine/O-acetylserine transporter
cds-pgaptmp_004207	28.4045841935012	0.0274769149322192	0.204701682366537	0.796440826178739	0.891679104342854	29.8738481085182	19.729996374909	38.4245189468153	29.3283359128648	18.4909734322039	34.5798323856957	1	4242257	4243447	-	CDS	YP_005225250.1	-	MFS transporter
cds-pgaptmp_004366	16.7037539636506	-0.104209093203541	0.237818068494404	0.30385303151205	NA	16.0038472009919	11.4226294802105	14.2003656977361	22.8109279322282	13.3545919232584	22.4301615474783	1	4417305	4418615	+	CDS	YP_005225086.1	-	MFS transporter
cds-pgaptmp_004410	85.6334230487687	0.00485462625173331	0.165913245115625	0.968089557104804	0.985774385738198	91.7553906190202	94.496298427196	71.8371441179591	98.8473543729888	70.8820648234483	85.9822859320002	1	4472625	4473254	-	CDS	YP_005225037.1	-	alanyl-tRNA editing protein
cds-pgaptmp_004549	22.0035074815036	-0.0522571742587145	0.21405363221511	0.60595755020392	NA	28.8069249617854	15.5763129275598	16.7063125855719	19.5522239419099	30.8182890536732	20.5609814185218	1	4605060	4605842	+	CDS	YP_005224901.1	-	NAD(P)H-dependent oxidoreductase
cds-pgaptmp_004918	13.5399016161635	-0.081282017478802	0.232804184512689	0.38040511921842	NA	7.46846202712955	11.4226294802105	15.0356813270147	16.2935199515916	12.3273156214693	18.6918012895653	1	4994165	4994572	-	CDS	YP_005224608.1	-	CidA/LrgA family protein
cds-pgaptmp_005151	27.8503820427741	0.235966695301163	0.311048257825074	0.0882632377739442	0.216626066497495	23.4723092281214	36.3447301643061	42.6010970932083	24.9833972591071	25.6819075447276	14.0188509671739	1	5245369	5245740	+	CDS	YP_005224390.1	-	carboxymuconolactone decarboxylase family protein
